UserID,Username,FirstName,LastName,Email,Address,City,State,ZipCode,Country,RegistrationDate,Age,Gender,Phone,PurchaseID,ProductName,Category,Price,Quantity,TotalAmount,PurchaseDate,PaymentMethod,Status
357,henry_moore_712,Henry,Moore,henry_moore_712@example.com,714 Main St,San Antonio,,75216,Germany,2021-01-16,30.0,,(109)823-5363,1799.0,Camera,Electronics,111.35,3.0,334.05,2021-06-12,PayPal,Refunded
357,henry_moore_712,,Moore,henry_moore_712@example.com,714 Main St,San Antonio,TX,75216,Germany,2021-01-16,30.0,Other,(109)823-5363,1800.0,Textbook,Books,144.88,3.0,434.64,2022-04-18,PayPal,Pending
357,henry_moore_712,Henry,Moore,henry_moore_712@example.com,714 Main St,San Antonio,TX,75216,Germany,2021-01-16,30.0,Other,(109)823-5363,1801.0,Table,Home,259.2,1.0,259.2,2022-10-16,Debit Card,Completed
357,henry_moore_712,Henry ,Moore,henry_moore_712@example.com,714 Main St,San Antonio,TX,75216,Germany,2021-01-16,30.0,Other,(109)823-5363,1802.0,Table,Home,244.76,3.0,734.28,2021-08-27,Credit Card,Refunded
357,henry_moore_712,Henry,Moore,henry_moore_712@example.com,714 Main St,San Antonio,TX,75216,Germany,2021-01-16,30.0,Other,(109)823-5363,1803.0,Sofa,Home,351.36,3.0,1054.08,2022-11-09,Bank Transfer,Pending
357,henry_moore_712,Henry,Moore,henry_moore_712@example.com,714 Main St,San Antonio,TX,75216,Germany,2021-01-16,30.0,Other,(109)823-5363,1804.0,,Toys,311.16,5.0,1555.8,2021-11-27,Credit Card,Refunded
358,ivy_wilson_457,Ivy,Wilson,ivy_wilson_457@example.com,9019 Main St,Charlotte,TX,62491,Germany,2020-09-16,33.0,F,(887)914-3301,1805.0,Lamp,Home,420.69,1.0,420.69,2022-04-30,Debit Card,
358,ivy_wilson_457,Ivy,,ivy_wilson_457@example.com,9019 Main St,Charlotte,TX,62491,Germany,2020-09-16,33.0,F,(887)914-3301,1806.0,Pants,Clothing,,4.0,662.36,2021-02-02,Debit Card,Pending
358,,Ivy,Wilson,ivy_wilson_457@example.com,9019 Main St,Charlotte,TX,62491,Germany,2020-09-16,33.0,F,(887)914-3301,1807.0,Laptop,Electronics,260.42,5.0,1302.1,2020-10-14,Credit Card,Cancelled
358,ivy_wilson_457,Ivy,,ivy_wilson_457@example.com,9019 Main St,Charlotte,TX,62491,Germany,2020-09-16,33.0,F,(887)914-3301,1808.0,Puzzle,Toys,220.44,,220.44,2021-03-18,Cash on Delivery,Refunded
358,ivy_wilson_457,Ivy,Wilson,ivy_wilson_457@example.com,9019 Main St,Charlotte,TX,62491,Germany,2020-09-16,33.0,F,(887)914-3301,1809.0,Headphones,Electronics,450.62,5.0,2253.1,2020-12-13,Debit Card,Refunded
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1810.0,Chair,Home,57.04,4.0,228.16,2022-01-18,Cash on Delivery,Cancelled
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1811.0,Bed,Home,41.62,5.0,208.1,2021-10-15,Credit Card,
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1812.0,Novel,Books,443.66,4.0,1774.64,2022-03-01,PayPal,Refunded
359,olivia_brown_515,Olivia ,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1813.0,Doll,Toys,198.18,2.0,396.36,2021-03-08,,Cancelled
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1814.0,Camera,Electronics,56.9,5.0,284.5,2021-10-30,Credit Card,Cancelled
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1815.0,Dress,,263.31,3.0,1053.24,2020-02-10,Bank Transfer,
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1816.0,Board Game,Toys,120.17,2.0,240.34,,Bank Transfer,Cancelled
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,,M,(446)934-7883,1817.0,Shoes,Clothing,324.37,4.0,1297.48,2022-09-14,Credit Card,Pending
359,olivia_brown_515,Olivia,Brown,olivia_brown_515example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1818.0,Smartphone,Electronics,433.03,5.0,2165.15,2022-01-23,Credit Card,Completed
359,olivia_brown_515,Olivia,Brown,olivia_brown_515@example.com,4454 Main St,Fort Worth,TX,29439,Germany,2020-10-26,55.0,M,(446)934-7883,1819.0,Lamp,Home,278.46,2.0,556.92,2021-10-16,PayPal,Pending
360,noah_martin_269,Noah,Martin,noah_martin_269@example.com,4991 Main St,Houston,AZ,49964,Canada,2020-12-25,25.0,Other,(296)914-1785,1820.0,Dress,Clothing,,3.0,592.74,2022-11-05,Cash on Delivery,Refunded
360,,Noah,Martintypo,noah_martin_269@example.com,4991 Main St,Houston,AZ,49964,Canada,2020-12-25,25.0,Other,(296)914-1785,1821.0,Smartphone,Electronics,141.61,2.0,283.22,2021-01-09,PayPal,Pending
360,noah_martin_269,Noah,,noah_martin_269@example.com,4991 Main St,Houston,AZ,49964,Canada,2020-12-25,25.0,Other,(296)914-1785,1822.0,Shoes,Clothing,239.09,5.0,1195.45,2020-03-15,PayPal,Pending
360,noah_martin_269,Noah,Martintypo,noah_martin_269@example.com,4991 Main St,,AZ,49964,Canada,2020-12-25,25.0,Other,(296)914-1785,1823.0,Sci-Fi,Books,493.39,2.0,986.78,2021-05-05,Bank Transfer,Refunded
360,,Noah,Martin,noah_martin_269@example.com,4991 Main St,Houston,AZ,700,Canada,2020-12-25,25.0,Other,(296)914-1785,1824.0,Sofa,Home,377.47,5.0,1887.35,2021-04-10,Debit Card,Completed
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,11406,France,2022-03-03,65.0,M,(614)381-1327,1825.0,Pants,Clothing,,3.0,579.66,2023-11-08,Bank Transfer,Refunded
361,ivy_robinson_567,Ivy,,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,11406,France,2022-03-03,65.0,,(614)381-1327,1826.0,Dress,Clothing,350.07,5.0,1750.35,2022-03-09,Credit Card,Pending
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,11406,France,2022-03-03,65.0,M,(614)381-1327,1827.0,Dress,Clothing,303.08,2.0,606.16,2022-04-03,Debit Card,Cancelled
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,11406,France,2022-03-03,65.0,M,(614)381-1327,1828.0,Table,Home,324.93,2.0,649.86,2022-12-24,Bank Transfer,Pending
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,,TX,11406,France,2022-03-03,65.0,M,(614)381-1327,1829.0,Camera,Electronics,426.55,1.0,426.55,2024-01-18,Credit Card,Cancelled
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,11406,France,2022-03-03,65.0,M,(614)381-1327,1830.0,Bed,Home,226.71,5.0,1133.55,2023-07-19,Cash on Delivery,Cancelled
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,11406,France,2022-03-03,65.0,M,(614)381-1327,1831.0,Pants,Clothing,452.18,1.0,452.18,2022-04-19,Debit Card,Cancelled
361,ivy_robinson_567,Ivy,Robinson,ivy_robinson_567@example.com,9991 Main St,San Antonio,TX,759,France,2022-03-03,65.0,M,(614)381-1327,1832.0,Building Blocks,Toys,157.87,2.0,315.74,2023-05-19,Debit Card,
362,leo_harris_274,,Harris,leo_harris_274@example.com,8284 Main St,Houston,PA,95,Germany,2021-11-01,66.0,Other,(446)364-9153,1833.0,Biography,Books,178.39,2.0,356.78,2023-04-18,PayPal,
362,leo_harris_274,Leo,Harris,leo_harris_274@example.com,8284 Main St,Houston,,24362,Germany,2021-11-01,66.0,Other,(446)364-9153,1834.0,Lamp,Home,15.37,5.0,76.85,2022-11-13,Cash on Delivery,Cancelled
362,leo_harris_274,Leo,Harris,leo_harris_274@example.com,8284 Main St,Houston,PA,24362,Germany,2021-11-01,66.0,Other,(446)364-9153,1835.0,Chair,Home,357.07,1.0,357.07,2022-04-02,Cash on Delivery,Pending
362,leo_harris_274,Leo!,Harris,leo_harris_274@example.com,8284 Main St,Houston,PA,24362,Germany,2021-11-01,66.0,Other,(446)364-9153,1836.0,Biography,Books,394.61,2.0,789.22,2022-04-10,Bank Transfer,Completed
362,leo_harris_274,Leo,Harris,,8284 Main St,Houston,PA,24362,Germany,2021-11-01,,Other,(446)364-9153,1837.0,Lamp,Home,438.01,1.0,438.01,2023-08-10,Debit Card,Cancelled
362,leo_harris_274,Leo,Harris,leo_harris_274@example.com,8284 Main St,Houston,PA,24362,Germany,2021-11-01,66.0,Other,(446)364-9153,1838.0,Biography,Books,489.84,2.0,979.68,2022-06-30,,Refunded
363,jack_martin_37,Jack,Martin,jack_martin_37@example.com,9961 Main St,Austin,NC,59924,France,2021-01-17,42.0,Other,(270)313-1775,1839.0,Shoes,Clothing,164.14,5.0,820.7,2021-05-26,Bank Transfer,Refunded
363,jack_martin_37,Jack,Martin,jack_martin_37@example.com,9961 Main St,Austin,NC,59924,France,2021-01-17,42.0,Other,(270)313-1775,,Lamp,Home,437.48,4.0,1749.92,2022-01-15,Credit Card,Pending
363,jack_martin_37,Jack,,jack_martin_37@example.com,9961 Main St,Austin,NC,59924,France,2021-01-17,42.0,Other,(270)313-1775,1841.0,Dress,Clothing,47.86,,95.72,2021-09-18,PayPal,Cancelled
363,jack_martin_37,Jack,Martin,jack_martin_37@example.com,9961 Main St,Austin,NC,59924,France,2021-01-17,42.0,Other,(270)313-1775,1842.0,Board Game,Toys,223.71,5.0,1118.55,2021-11-05,Debit Card,Refunded
363,jack_martin_37,Jack,Martintypo,jack_martin_37@example.com,9961 Main St,Austin,NC,59924,France,2021-01-17,42.0,Other,(270)313-1775,1843.0,Smartphone,Electronics,100.5,4.0,402.0,2022-08-12,Cash on Delivery,Completed
364,frank_jackson_571,,Jackson,frank_jackson_571@example.com,4637 Main St,Chicago,TX,32287,UK,2020-01-24,31.0,Other,(105)256-3705,1844.0,Camera,Electronics,215.32,4.0,861.28,2020-06-05,Cash on Delivery,
364,frank_jackson_571,Frank,Jackson,frank_jackson_571@example.com,,Chicago,TX,32287,UK,2020-01-24,31.0,Other,(105)256-3705,1845.0,Chair,Home,422.31,4.0,1689.24,2020-09-22,Credit Card,Refunded
364,frank_jackson_571,Frank,Jackson,frank_jackson_571@example.com,4637 Main St,Chicago,TX,32287,UK,2020-01-24,31.0,Other,(105)256-3705,1846.0,Chair,Home,36.95,1.0,36.95,2021-05-21,Bank Transfer,Completed
365,ivy_moore_338,Ivy,Moore,ivy_moore_338@example.com,8070 Main St,Phoenix,CA,53284,USA,2022-01-03,53.0,Other,(850)900-9184,1847.0,Pants,Clothing,78.27,2.0,156.54,2021-04-05,Cash on Delivery,Pending
365,ivy_moore_338,Ivy,Moore,ivy_moore_338@example.com,8070 Main St,Phoenix,CA,53284,USA,2022-01-03,53.0,Other,(850)900-9184,1848.0,Building Blocks,Toys,450.16,4.0,1800.64,2022-08-21,Cash on Delivery,Pending
365,ivy_moore_338,Ivy,Moore,ivy_moore_338@example.com,8070 Main St,Phoenix,CA,53284,USA,2022-01-03,53.0,Other,(850)900-9184,1849.0,Table,Home,491.21,3.0,1473.63,2023-10-28,Debit Card,Cancelled
365,ivy_moore_338,Ivy,Moore,ivy_moore_338@example.com,8070 Main St,Phoenix,CA,53284,USA,2022-01-03,53.0,Other,(850)900-9184,1850.0,Laptop,Electronics,221.6,5.0,1108.0,,,Cancelled
366,david_rodriguez_965,David,Rodriguez,david_rodriguez_965@example.com,2892 Main St,Columbus,OH,788,Germany,2020-03-09,45.0,M,(296)232-6630,1851.0,Board Game,Toys,363.7,1.0,363.7,2021-04-10,Debit Card,Cancelled
366,david_rodriguez_965,David,Rodriguez,david_rodriguez_965@example.com,2892 Main St,Columbus,OH,77988,Germany,2020-03-09,45.0,M,(296)232-6630,1852.0,Sofa,Home,232.42,3.0,697.26,2021-03-23,PayPal,Pending
366,david_rodriguez_965,David,Rodriguez,david_rodriguez_965@example.com,2892 Main St,Columbus,OH,77988,Germany,2020-03-09,45.0,M,(296)232-6630,1853.0,Smartphone,Electronics,464.42,2.0,928.84,2019-07-30,Bank Transfer,Pending
366,david_rodriguez_965,David,Rodriguez,david_rodriguez_965@example.com,2892 Main St,Columbus,OH,77988,Germany,2020-03-09,45.0,M,(296)232-6630,1854.0,Mystery,Books,,2.0,468.12,2020-02-23,Bank Transfer,Refunded
367,ryan_smith_965,Ryanx,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,2021-04-19,54.0,F,(708)520-1905,1855.0,Bed,Home,13.22,3.0,39.66,2022-01-15,PayPal,Cancelled
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,,2021-04-19,54.0,F,(708)520-1905,1856.0,Bed,Home,5.65,5.0,28.25,2022-08-05,Bank Transfer,Cancelled
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,2021-04-19,54.0,F,(708)520-1905,1857.0,Building Blocks,Toys,309.09,4.0,1236.36,2021-09-16,Cash on Delivery,Pending
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,2021-04-19,54.0,F,(708)520-1905,1858.0,Camera,Electronics,257.73,1.0,257.73,,PayPal,Completed
367,,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,,2021-04-19,54.0,F,(708)520-1905,1859.0,Jacket,Clothing,,3.0,999.36,2022-03-31,Credit Card,Completed
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,,54.0,F,(708)520-1905,1860.0,Table,Home,449.0,3.0,1347.0,2022-01-18,PayPal,Cancelled
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,,Germany,2021-04-19,54.0,F,(708)520-1905,1861.0,Jacket,Clothing,420.96,1.0,420.96,2021-08-09,Debit Card,Refunded
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,2021-04-19,54.0,F,(708)520-1905,1862.0,Sofa,Home,257.72,1.0,257.72,2023-01-28,Credit Card,Refunded
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,2021-04-19,54.0,F,(708)520-1905,1863.0,Bed,Home,435.8,3.0,1307.4,2021-09-15,Debit Card,Completed
367,ryan_smith_965,Ryan,Smith,ryan_smith_965@example.com,378 Main St,Los Angeles,TX,11399,Germany,2021-04-19,54.0,F,,1864.0,Biography,Books,131.53,3.0,394.59,2022-12-11,Debit Card,Pending
368,alice_wilson_527,Alice,Wilson,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,France,2023-01-19,50.0,Other,(443)342-9180,1865.0,Bed,Home,20.2,4.0,80.8,2023-06-01,Bank Transfer,Cancelled
368,alice_wilson_527,Alice,Wilson,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,,2023-01-19,50.0,Other,(443)342-9180,1866.0,Puzzle,Toys,39.44,1.0,39.44,2024-05-11,Cash on Delivery,Cancelled
368,alice_wilson_527,Alice,Wilson,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,France,2023-01-19,50.0,,(443)342-9180,1867.0,Puzzle,Toys,198.15,1.0,198.15,2023-11-21,Bank Transfer,Pending
368,alice_wilson_527,Alice,Wilson,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,France,2023-01-19,50.0,,(443)342-9180,1868.0,Puzzle,Toys,75.71,3.0,227.13,2023-10-16,Bank Transfer,Completed
368,alice_wilson_527,Alice,Wilsontypo,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,France,2023-01-19,50.0,Other,,1869.0,Tablet,Electronics,403.4,3.0,1210.2,2023-12-23,Cash on Delivery,Pending
368,alice_wilson_527,Alice,Wilson,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,France,2023-01-19,50.0,Other,(443)342-9180,1870.0,Smartphone,Electronics,258.55,3.0,775.65,2023-11-13,Debit Card,Completed
368,alice_wilson_527,Alice,Wilson,alice_wilson_527@example.com,3344 Main St,Chicago,NY,60511,France,2023-01-19,50.0,Other,(443)342-9180,1871.0,,Electronics,59.68,1.0,59.68,2023-08-06,PayPal,Cancelled
369,mia_taylor_170,Mia,Taylor,mia_taylor_170@example.com,1541 Main St,Charlotte,TX,20464,USA,2020-01-06,40.0,M,(942)786-6454,1872.0,Building Blocks,Toys,280.24,3.0,840.72,2020-01-24,Bank Transfer,Refunded
369,mia_taylor_170,Mia,Taylor,mia_taylor_170@example.com,1541 Main St,Charlotte,TX,20464,USA,2020-01-06,40.0,M,(942)786-6454,1873.0,Smartphone,Electronics,438.88,1.0,438.88,2020-07-07,Debit Card,Pending
369,mia_taylor_170,Mia,Taylor,mia_taylor_170@example.com,1541 Main St,Charlotte,,20464,USA,2020-01-06,40.0,M,(942)786-6454,1874.0,Dress,Clothing,27.65,3.0,82.95,2021-08-05,Cash on Delivery,Pending
369,mia_taylor_170,Mia,Taylor,mia_taylor_170@example.com,1541 Main St,Charlotte,TX,20464,USA,2020-01-06,40.0,M,(942)786-6454,1875.0,Pants,Clothing,27.02,3.0,81.06,2020-04-18,Bank Transfer,Cancelled
369,mia_taylor_170,Mia,Taylor,mia_taylor_170@example.com,1541 Main St,Charlotte,TX,20464,USA,2020-01-06,40.0,M,(942)786-6454,1876.0,Textbook,Books,437.05,4.0,1748.2,2020-08-14,PayPal,Pending
369,mia_taylor_170,Mia,Taylor,mia_taylor_170@example.com,1541 Main St,Charlotte,TX,20464,USA,2020-01-06,40.0,M,(942)786-6454,1877.0,Chair,Home,435.8,2.0,871.6,2020-04-30,Bank Transfer,Pending
370,frank_moore_187,Frank,Mooretypo,frank_moore_187@example.com,,Jacksonville,TX,808,Germany,2021-07-29,77.0,Other,(133)780-6571,1878.0,Table,Home,73.92,3.0,221.76,2022-10-20,Cash on Delivery,Refunded
370,frank_moore_187,Frank,Moore,,9734 Main St,Jacksonville,,61869,Germany,2021-07-29,77.0,Other,(133)780-6571,1879.0,Jacket,Clothing,13.37,5.0,66.85,2023-01-11,Debit Card,Refunded
370,frank_moore_187,,Moore,frank_moore_187example.com,9734 Main St,Jacksonville,TX,481,Germany,2021-07-29,77.0,Other,(133)780-6571,1880.0,Smartphone,Electronics,455.92,1.0,455.92,2023-03-02,Debit Card,Completed
370,frank_moore_187,Frank,Moore,frank_moore_187@example.com,9734 Main St,Jacksonville,TX,61869,Germany,2021-07-29,77.0,Other,(133)780-6571,1881.0,Novel,Books,270.63,5.0,1353.15,2022-11-23,PayPal,Pending
370,frank_moore_187,Frank,Moore,frank_moore_187@example.com,9734 Main St,Jacksonville,TX,61869,Germany,2021-07-29,77.0,Other,(133)780-6571,1882.0,Doll,Toys,315.9,4.0,1263.6,2023-06-19,Debit Card,Cancelled
370,frank_moore_187,Frankx,Moore,frank_moore_187@example.com,9734 Main St,Jacksonville,TX,61869,Germany,2021-07-29,77.0,Other,(133)780-6571,1883.0,Shirt,Clothing,327.38,3.0,982.14,2023-02-11,Bank Transfer,Refunded
371,john_thompson_945,John,Thompson,john_thompson_945@example.com,5971 Main St,Jacksonville,IL,900,Germany,2022-03-31,59.0,Other,(602)703-9908,1884.0,Textbook,Books,447.89,2.0,895.78,2023-08-26,PayPal,Pending
371,john_thompson_945,John,Thompson,john_thompson_945@example.com,5971 Main St,Jacksonville,IL,83770,Germany,2022-03-31,59.0,Other,(602)703-9908,1885.0,Smartphone,Electronics,225.19,4.0,1351.14,2023-02-23,Debit Card,Cancelled
371,john_thompson_945,John,Thompson,john_thompson_945@example.com,5971 Main St,Jacksonville,IL,83770,Germany,2022-03-31,59.0,Other,(602)703-9908,1886.0,Shirt,Clothing,383.52,5.0,1917.6,2022-07-13,Bank Transfer,Refunded
371,john_thompson_945,John,Thompson,john_thompson_945@example.com,5971 Main St,Jacksonville,IL,299,Germany,2022-03-31,59.0,Other,(602)703-9908,1887.0,Building Blocks,Toys,493.9,3.0,1481.7,2022-06-06,Debit Card,Pending
371,john_thompson_945,John,Thompsontypo,john_thompson_945@example.com,5971 Main St,Jacksonville,IL,,Germany,2022-03-31,59.0,Other,(602)703-9908,1888.0,Bed,Home,90.98,1.0,90.98,2023-09-14,Debit Card,Completed
371,john_thompson_945,John,Thompson,john_thompson_945example.com,5971 Main St,Jacksonville,IL,870,Germany,2022-03-31,59.0,,(602)703-9908,1889.0,Mystery,Books,103.71,5.0,518.55,2023-10-09,Cash on Delivery,
372,david_wilson_214,Davidx,Wilson,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,54952,Germany,2022-11-09,72.0,M,(394)980-8648,1890.0,Headphones,Electronics,432.81,3.0,1298.43,2024-11-02,Cash on Delivery,Cancelled
372,david_wilson_214,David,Wilson,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,54952,Germany,2022-11-09,72.0,M,(394)980-8648,1891.0,Headphones,Electronics,274.5,5.0,1372.5,2023-07-03,Bank Transfer,Completed
372,david_wilson_214,David,Wilson,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,54952,Germany,2022-11-09,72.0,M,(394)980-8648,1892.0,,Electronics,299.57,2.0,599.14,2023-07-09,PayPal,Cancelled
372,david_wilson_214,David,,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,419,Germany,2022-11-09,72.0,M,(394)980-8648,1893.0,Headphones,Electronics,409.78,3.0,1229.34,2024-11-07,Credit Card,Pending
372,david_wilson_214,David,Wilson,,5986 Main St,Charlotte,AZ,54952,Germany,2022-11-09,72.0,M,(394)980-8648,1894.0,Sofa,Home,66.88,3.0,200.64,2024-10-15,Credit Card,Pending
372,david_wilson_214,David,Wilson,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,54952,Germany,,72.0,M,(394)980-8648,1895.0,Biography,Books,305.1,2.0,610.2,2024-05-28,Bank Transfer,Completed
372,,David,,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,550,,2022-11-09,72.0,M,(394)980-8648,,Headphones,Electronics,303.82,2.0,607.64,2023-08-11,Debit Card,Pending
372,david_wilson_214,David,Wilson,david_wilson_214@example.com,5986 Main St,Charlotte,AZ,54952,Germany,2022-11-09,72.0,M,(394)980-8648,1897.0,Textbook,Books,87.74,5.0,350.96,2022-12-18,Cash on Delivery,Cancelled
372,david_wilson_214,David,Wilson,david_wilson_214@example.com,5986 Main St,Charlotte,,54952,Germany,2022-11-09,72.0,M,(394)980-8648,1898.0,Smartphone,Electronics,379.64,3.0,1518.56,2023-03-14,Credit Card,Refunded
373,jane_doe_838,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,99654,Canada,2022-08-13,48.0,M,(226)661-4114,1899.0,Novel,Books,-306.51,2.0,613.02,2024-08-08,Credit Card,Pending
373,,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,99654,Canada,2022-08-13,48.0,M,(226)661-4114,1900.0,Laptop,Electronics,388.51,5.0,1942.55,2024-04-03,Debit Card,Completed
373,jane_doe_838,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,99654,Canada,2022-08-13,48.0,M,(226)661-4114,1901.0,Pants,Clothing,422.37,4.0,1689.48,,Cash on Delivery,Completed
373,jane_doe_838,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,,Canada,2022-08-13,48.0,M,(226)661-4114,1902.0,Sofa,Home,385.68,2.0,771.36,2022-12-29,Debit Card,Pending
373,jane_doe_838,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,99654,Canada,2022-08-13,48.0,M,(226)661-4114,1903.0,Tablet,Electronics,470.21,3.0,1410.63,2024-01-19,Cash on Delivery,Pending
373,,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,99654,Canada,2022-08-13,48.0,M,(226)661-4114,1904.0,Textbook,Books,318.34,1.0,318.34,2023-07-27,Bank Transfer,Completed
373,,Jane,Doe,jane_doe_838@example.com,6866 Main St,Fort Worth,FL,99654,Canada,2022-08-13,48.0,M,(226)661-4114,1905.0,Mystery,Books,231.47,4.0,,2023-01-25,Debit Card,Cancelled
374,leo_thomas_643,Leo,Thomas,leo_thomas_643@example.com,747 Main St,San Diego,TX,94143,Canada,2023-02-07,32.0,Other,(837)920-3186,1906.0,Puzzle,Toys,259.25,5.0,1296.25,2024-02-21,Debit Card,Pending
375,jack_jackson_356,Jack,Jackson,jack_jackson_356@example.com,4969 Main St,San Jose,PA,46033,UK,,71.0,Other,(442)452-5296,1907.0,Board Game,Toys,81.15,1.0,81.15,2024-03-04,Credit Card,Refunded
375,jack_jackson_356,Jack,Jackson,jack_jackson_356example.com,4969 Main St,San Jose,PA,46033,UK,2023-08-20,71.0,Other,(442)452-5296,1908.0,Board Game,Toys,494.89,3.0,1484.67,2024-07-09,Credit Card,Cancelled
375,jack_jackson_356,Jack,Jackson,jack_jackson_356@example.com,4969 Main St,San Jose,PA,46033,UK,2023-08-20,71.0,Other,(442)452-5296,1909.0,,Toys,376.49,5.0,1882.45,2024-07-21,Debit Card,Pending
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,2127 Main St,Columbus,CA,77332,UK,2020-06-16,56.0,Other,(588)836-1613,1910.0,Mystery,Books,320.87,1.0,320.87,2022-05-05,Credit Card,Pending
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,2127 Main St,Columbus,CA,77332,UK,2020-06-16,56.0,Other,(588)836-1613,1911.0,Pants,Clothing,173.69,4.0,694.76,2021-06-17,Credit Card,Cancelled
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,2127 Main St,Columbus,CA,77332,UK,2020-06-16,56.0,Other,(588)836-1613,1912.0,Mystery,Books,34.86,1.0,34.86,2020-09-25,PayPal,Refunded
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,2127 Main St,Columbus,CA,77332,UK,,56.0,Other,(588)836-1613,1913.0,Jacket,Clothing,60.35,3.0,181.05,2021-12-16,Cash on Delivery,Pending
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,,Columbus,CA,77332,UK,2020-06-16,56.0,Other,(588)836-1613,1914.0,Doll,Toys,56.08,5.0,280.4,2021-07-29,Bank Transfer,Refunded
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,2127 Main St,Columbus,CA,77332,UK,2020-06-16,56.0,Other,(588)836-1613,1915.0,Biography,Books,159.86,4.0,639.44,2021-01-04,Bank Transfer,Completed
376,jane_johnson_654,Jane,Johnson,jane_johnson_654@example.com,2127 Main St,Columbus,CA,77332,UK,2020-06-16,56.0,Other,(588)836-1613,1916.0,Table,Home,59.42,1.0,59.42,2021-01-28,Debit Card,Cancelled
